YEAR,OPID,Weekday usage,Weekend usage
2023,4100001,20,20
2023,4100002,30,30
2023,410002,60,60
2023,410003,120,120
2023,4110001,30,30
2023,4110002,30,30
2023,4110003,90,90
2023,4110004,120,240
2023,4140001,120,240
2023,4140002,180,300
2023,4140003,150,240
2023,4140004,90,180
2023,4140005,90,180
2023,4150001,10,10
2023,4150002,0,60
2023,4150003,40,80
2023,4150004,20,50
2023,4180001,90,60
2023,4180002,90,60
2023,4190001,,
2023,420001,60,60
2023,420002,90,180
2023,420003,0,60
2023,420004,60,60
2023,4220001,60,90
2023,4220002,90,60
2023,4230001,60,60
2023,4230002,120,60
2023,4240001,120,60
2023,4240002,120,60
2023,4240003,120,120
2023,4250001,120,120
2023,4250002,90,90
2023,4250003,120,120
2023,4250004,,
2023,4270001,150,180
2023,4270002,,
2023,4270003,120,180
2023,4270004,120,120
2023,4280001,40,30
2023,4280002,0,120
2023,4280003,120,180
2023,4290001,60,60
2023,4290002,60,60
2023,4290003,180,240
2023,430001,240,60
2023,430002,60,180
2023,430003,450,600
2023,430004,60,300
2023,4330002,60,60
2023,4330003,120,180
2023,4340001,60,60
2023,4340002,120,180
2023,4340003,,
2023,4350001,120,120
2023,4350002,120,180
2023,4360001,120,60
2023,4360002,60,90
2023,4380001,,
2023,4390001,60,120
2023,4390002,120,120
2023,4390003,30,60
2023,4390004,50,50
2023,4400002,30,60
2023,440001,60,60
2023,440002,60,120
2023,440003,60,180
2023,440004,90,180
2023,4410001,0,80
2023,4410002,20,60
2023,4430001,60,60
2023,4430002,60,90
2023,4440001,30,30
2023,4440002,50,50
2023,4470001,10,10
2023,4470002,15,15
2023,4480001,10,10
2023,4480002,10,10
2023,4490001,30,30
2023,4490002,30,40
2023,4500001,10,10
2023,4500002,10,10
2023,4510001,60,60
2023,4510002,30,30
2023,4520001,10,10
2023,4520002,10,10
2023,4540001,60,60
2023,4540002,60,60
2023,4550003,10,30
2023,4560001,60,40
2023,4560002,60,60
2023,4570001,30,30
2023,4570002,30,30
2023,4570003,60,60
2023,4590001,60,60
2023,4590002,,
2023,460001,60,60
2023,460002,60,60
2023,4610001,60,60
2023,4610002,240,360
2023,4610003,180,360
2023,4610004,180,300
2023,4630001,10,30
2023,4670001,120,90
2023,4670002,240,360
2023,4670003,90,120
2023,4690001,10,10
2023,4690002,10,10
2023,4690003,90,150
2023,470001,30,40
2023,470002,60,60
2023,470003,40,40
2023,4730001,0,30
2023,4730003,0,60
2023,4730004,30,60
2023,4750001,180,120
2023,4750002,30,30
2023,4760002,180,180
2023,4760003,180,360
2023,480001,40,40
2023,480002,120,180
2023,4820001,120,120
2023,4820002,180,240
2023,490001,60,120
2023,490002,90,120
2023,490003,120,180
2023,4920001,90,210
2023,4920002,180,480
2023,4920003,90,240
2023,4930001,,
2023,4930002,,
2023,4960001,0,180
2023,4960002,0,120
2023,4960003,30,90
2023,4960006,,
2023,4960101,180,120
2023,4980001,240,480
2023,4980002,390,420
2023,4980003,240,240
2023,4980004,240,360
2023,4990001,30,60
2023,4990002,30,60
2023,4990003,299,300
2023,4990004,270,330
2023,500001,30,40
2023,50001,60,180
2023,50002,60,120
2023,50003,30,60
2023,50004,15,60
2023,50010001,40,50
2023,50010002,30,50
2023,50020001,100,150
2023,50020002,30,90
2023,50020003,90,130
2023,50020004,30,110
2023,50030001,40,90
2023,50030002,40,110
2023,50030003,30,100
2023,50030004,40,50
2023,50050001,30,45
2023,50050002,40,50
2023,50060002,,
2023,50080001,,
2023,50080002,,
2023,50090001,30,40
2023,50090002,30,40
2023,50100002,,
2023,5010001,,
2023,5010002,,
2023,5010003,180,180
2023,5010005,180,60
2023,50110001,30,75
2023,50110002,40,80
2023,50120001,30,50
2023,50120002,40,40
2023,50130001,30,40
2023,50130002,30,40
2023,50170001,20,20
2023,50170002,30,30
2023,50170003,,
2023,50170004,20,40
2023,50170005,15,40
2023,50180001,15,15
2023,50180002,15,30
2023,50190001,,
2023,50190002,,
2023,50200002,,
2023,50210001,,
2023,50220001,,
2023,50230001,,
2023,50230002,,
2023,50230003,20,40
2023,50230004,15,30
2023,50240002,,
2023,50260001,10,0
2023,50260002,10,10
2023,50260003,20,40
2023,50260004,20,40
2023,50280001,,
2023,50280002,,
2023,50300001,20,20
2023,50300002,20,20
2023,5030001,30,60
2023,5030002,40,20
2023,5030003,70,180
2023,5030004,90,150
2023,50320001,20,20
2023,50320002,30,30
2023,50320003,60,60
2023,50320004,,
2023,50320005,,
2023,50330001,20,20
2023,50340001,20,20
2023,50340002,20,20
2023,50340003,20,20
2023,50340004,20,20
2023,50350001,15,15
2023,50350002,20,20
2023,50350003,20,20
2023,50350004,10,10
2023,50360001,10,10
2023,50360002,20,20
2023,50360003,120,120
2023,50360004,120,120
2023,50380001,10,10
2023,50380002,30,20
2023,50390001,10,10
2023,50390002,20,20
2023,50400001,15,15
2023,50400002,10,10
2023,50400003,15,15
2023,50400004,20,20
2023,50420002,15,30
2023,50430001,20,20
2023,50430002,10,10
2023,50430003,90,90
2023,50430004,120,120
2023,50440001,30,30
2023,50440003,10,20
2023,50440004,20,20
2023,50450001,20,20
2023,50450002,10,10
2023,50460001,10,10
2023,50460002,20,20
2023,50470001,20,20
2023,50470002,30,30
2023,50490002,10,20
2023,50490003,30,60
2023,50490004,30,60
2023,50490005,15,30
2023,50500001,0,30
2023,50500002,30,30
2023,50500003,30,30
2023,50510001,30,30
2023,50510002,30,30
2023,50520001,15,15
2023,50550001,10,0
2023,50550002,0,30
2023,50550003,0,60
2023,50570002,15,30
2023,50580002,60,110
2023,50590002,20,50
2023,50600001,300,300
2023,50620002,,
2023,50630001,30,30
2023,50640002,15,30
2023,50660001,30,60
2023,50660002,,
2023,50670001,20,20
2023,50670002,30,30
2023,50690002,,
2023,50700001,,
2023,50700002,30,30
2023,50720001,,
2023,50750001,30,30
2023,50750002,30,20
2023,50750003,40,30
2023,50750004,60,30
2023,50770001,40,70
2023,50770002,20,40
2023,50770003,30,100
2023,50780001,40,130
2023,50780002,30,130
2023,50780003,40,140
2023,50780004,30,130
2023,50790002,40,80
2023,50800001,30,40
2023,50800002,30,50
2023,50800003,40,90
2023,50800004,45,80
2023,50810001,30,30
2023,50810002,60,60
2023,50810003,30,30
2023,50820001,60,60
2023,50830001,90,60
2023,50840001,60,60
2023,50850001,90,60
2023,50860001,60,60
2023,50870001,60,60
2023,50880001,,
2023,50880002,60,60
2023,50890001,60,120
2023,50900001,60,90
2023,50900002,50,90
2023,5090001,90,120
2023,5090002,150,180
2023,5090003,130,210
2023,5090004,120,210
2023,50910001,30,60
2023,50910002,60,120
2023,50930001,10,20
2023,50930002,10,15
2023,50940001,20,60
2023,50940002,40,60
2023,50950001,5,10
2023,50950002,10,20
2023,50960001,,
2023,50960002,,
2023,50970003,30,60
2023,50970005,20,60
2023,50980001,5,10
2023,50990001,30,30
2023,50990002,30,30
2023,50990003,30,30
2023,5100001,120,180
2023,5100002,,
2023,5100003,,
2023,5100004,10,10
2023,510001,60,60
2023,51020001,60,60
2023,51020002,60,60
2023,51020003,120,120
2023,51020004,60,60
2023,51020005,60,60
2023,51030001,10,10
2023,51030003,30,30
2023,51030101,30,60
2023,51040001,60,120
2023,51040002,120,120
2023,51040003,60,60
2023,51040004,60,60
2023,51050001,30,60
2023,51070001,30,30
2023,51070002,30,30
2023,51070003,60,60
2023,51070004,30,60
2023,5110001,120,120
2023,5110002,30,60
2023,5110003,60,90
2023,5110005,150,210
2023,51120002,20,20
2023,51140001,20,20
2023,51160002,30,60
2023,51170001,20,20
2023,51170002,20,20
2023,51170003,10,10
2023,51170004,20,20
2023,51180002,45,60
2023,51190001,20,20
2023,51190002,30,60
2023,51190003,60,60
2023,51190004,30,30
2023,51200001,20,20
2023,51200002,20,20
2023,51200003,120,120
2023,51200004,120,120
2023,51230001,60,60
2023,51230002,40,40
2023,51230003,60,90
2023,51230004,20,30
2023,51260002,,
2023,51310001,90,90
2023,51320001,,
2023,51330003,60,120
2023,51340001,15,30
2023,51350001,,
2023,51360003,20,60
2023,51370002,,
2023,51380002,120,120
2023,51400001,,
2023,51410001,50,120
2023,51420001,20,50
2023,51420002,30,60
2023,51430002,,
2023,51450002,10,10
2023,51460002,20,60
2023,51480002,90,90
2023,51490001,,
2023,51500001,,
2023,51520002,60,60
2023,51530001,60,60
2023,51560002,,
2023,51570002,,
2023,51580002,,
2023,51590002,90,120
2023,51600002,,
2023,5160001,60,240
2023,5160002,120,240
2023,5160003,60,180
2023,5160004,60,120
2023,51630001,60,60
2023,51630002,60,60
2023,51640001,60,30
2023,51640002,80,80
2023,51640003,30,30
2023,51640004,30,30
2023,51660001,30,30
2023,51660002,,
2023,51670001,,
2023,51690001,30,30
2023,51700002,20,20
2023,51700004,30,30
2023,51700005,,
2023,51730001,30,30
2023,51730002,40,40
2023,51750001,30,60
2023,51750002,30,30
2023,51770001,60,60
2023,51790001,30,30
2023,51790002,30,60
2023,51800001,30,30
2023,51800002,20,20
2023,5180001,60,60
2023,5180002,60,60
2023,5180003,30,90
2023,51810001,5,10
2023,51810002,10,10
2023,51830002,,
2023,51850001,60,150
2023,51850002,30,120
2023,51880001,30,30
2023,5190001,120,120
2023,5190002,60,120
2023,51910001,40,60
2023,51910002,20,20
2023,51920001,20,30
2023,51920002,20,30
2023,51930001,30,30
2023,51930002,20,20
2023,51940001,20,20
2023,51940002,20,20
2023,51940003,30,30
2023,51940004,30,30
2023,51950001,10,40
2023,51950002,30,30
2023,51960001,90,90
2023,51960002,30,30
2023,51970001,10,20
2023,51970002,20,30
2023,51970003,20,30
2023,51980001,10,10
2023,51980002,10,30
2023,51980003,40,30
2023,51990001,20,20
2023,51990002,30,30
2023,52000001,15,30
2023,52000002,10,20
2023,52000003,15,20
2023,5200001,120,120
2023,520001,120,240
2023,520002,30,60
2023,52010001,5,10
2023,52010002,5,5
2023,52030002,,
2023,52040001,20,30
2023,52040002,30,30
2023,52130001,,
2023,52140001,,
2023,52160002,,
2023,52170001,,
2023,52180001,30,90
2023,52190002,30,40
2023,52200002,,
2023,5220001,,
2023,5220002,30,30
2023,5220003,,
2023,5220008,180,240
2023,5220101,180,300
2023,5220102,180,180
2023,5220201,30,30
2023,5220202,180,240
2023,5220301,120,180
2023,5220302,90,120
2023,5220401,120,180
2023,52210001,,
2023,52220002,60,60
2023,52230001,60,60
2023,52230002,60,60
2023,52230003,60,60
2023,52230004,120,120
2023,52240001,,
2023,52240002,,
2023,52240003,60,60
2023,52240004,60,60
2023,52240005,60,60
2023,52240006,60,60
2023,52250001,90,90
2023,52250002,60,60
2023,52260002,90,90
2023,52270002,120,120
2023,52280001,60,90
2023,52280002,60,60
2023,52280003,60,60
2023,52290001,60,60
2023,52290002,30,30
2023,52300001,60,60
2023,52300002,60,60
2023,52300003,90,90
2023,52300004,60,60
2023,52310001,30,30
2023,52310002,,
2023,52320001,,
2023,52330001,,
2023,52330002,,
2023,52350001,60,60
2023,52360001,0,30
2023,52360002,,
2023,52370001,,
2023,52370002,,
2023,52400001,60,60
2023,52400002,30,60
2023,52420001,,
2023,52430001,,
2023,52430002,,
2023,52440003,30,30
2023,52450001,,
2023,52450002,,
2023,52460001,,
2023,52460002,,
2023,52470001,,
2023,52470002,,
2023,52480001,,
2023,52480002,,
2023,52490001,,
2023,52490002,,
2023,52490003,,
2023,52490004,5,30
2023,52490005,0,60
2023,52490006,20,90
2023,52500001,10,10
2023,52500002,10,30
2023,52500005,10,60
2023,52520001,,
2023,52520002,10,10
2023,52530001,,
2023,52540001,,
2023,52550001,,
2023,52560001,,
2023,52560002,,
2023,52570001,,
2023,52580001,10,10
2023,52580002,,
2023,52590001,,
2023,52590002,,
2023,52600001,,
2023,52600002,,
2023,5260001,40,60
2023,5260002,40,30
2023,5260003,90,120
2023,5260004,240,180
2023,52610001,,
2023,52620001,,
2023,52620002,,
2023,52630001,10,10
2023,52630002,0,60
2023,52630004,0,60
2023,52640001,,
2023,52640002,10,0
2023,52660001,,
2023,52660002,,
2023,52680001,30,30
2023,52680002,,
2023,52690001,,
2023,52690002,,
2023,52700001,,
2023,52700002,90,30
2023,52700004,30,120
2023,52710002,25,80
2023,52740002,,
2023,52750002,,
2023,52780002,15,30
2023,52790002,,
2023,52800002,20,50
2023,5280001,20,20
2023,5280002,30,30
2023,5280003,120,120
2023,5280004,90,90
2023,52810002,,
2023,52830001,30,60
2023,52840002,20,30
2023,52840003,30,0
2023,52840004,60,60
2023,52880001,,
2023,52900001,30,60
2023,52900002,30,30
2023,52900003,60,120
2023,52910002,80,80
2023,52950001,60,60
2023,52950002,60,60
2023,52970001,,
2023,52970002,,
2023,52980002,80,80
2023,52990001,60,60
2023,52990002,30,30
2023,52990003,30,30
2023,53000002,60,60
2023,530001,60,90
2023,530002,120,120
2023,530003,120,120
2023,530004,120,120
2023,53030001,20,30
2023,53050001,10,10
2023,53050002,10,10
2023,53060001,,
2023,53060002,,
2023,53160001,120,120
2023,53160002,30,120
2023,53190002,10,10
2023,53200001,60,60
2023,53200002,60,120
2023,5320001,60,60
2023,5320002,60,60
2023,5320004,120,180
2023,5320101,120,120
2023,53220001,120,120
2023,53220002,120,120
2023,53230001,,
2023,53260001,30,30
2023,53260002,60,60
2023,53280001,30,30
2023,53280002,30,30
2023,5330001,30,30
2023,5330002,30,30
2023,53390001,,
2023,5340001,120,150
2023,5340002,60,30
2023,5340003,120,120
2023,5340004,120,120
2023,53410001,,
2023,53410002,,
2023,53410003,30,30
2023,53420001,,
2023,53420002,30,30
2023,53430001,,
2023,53430002,,
2023,53450001,10,20
2023,53480001,30,30
2023,53480002,10,60
2023,53500001,,
2023,53500002,,
2023,53500003,,
2023,53500004,10,20
2023,53500005,30,30
2023,53500006,30,30
2023,5350001,120,120
2023,5350002,60,60
2023,5350003,90,180
2023,5350004,120,120
2023,53510001,,
2023,53520001,20,0
2023,53520002,10,0
2023,53530001,,
2023,53530002,,
2023,53540001,30,60
2023,53540002,30,90
2023,53540003,30,90
2023,53540004,30,60
2023,53540005,30,60
2023,53540006,20,90
2023,53550001,,
2023,53580001,,
2023,53580002,,
2023,5360001,20,20
2023,5360002,60,240
2023,5360003,60,120
2023,5360004,60,120
2023,53610001,60,60
2023,53610002,90,90
2023,53620001,,
2023,53620002,60,60
2023,53620003,240,243
2023,53630002,,
2023,53650002,10,10
2023,53660003,30,30
2023,53660004,30,30
2023,53660005,30,30
2023,53660006,30,30
2023,53670001,120,120
2023,53670002,,
2023,53680002,20,60
2023,53720001,,
2023,53720003,,
2023,53780001,,
2023,53790001,60,30
2023,53790002,120,30
2023,53790003,30,90
2023,53790004,180,300
2023,5380001,50,120
2023,5380002,20,60
2023,5380003,120,120
2023,5380004,300,360
2023,53810001,120,60
2023,53810002,60,60
2023,53810101,180,300
2023,53830001,30,60
2023,53830002,120,120
2023,53830102,60,120
2023,53860001,120,60
2023,53860002,60,120
2023,53860003,90,150
2023,53860004,330,420
2023,53860005,120,180
2023,53870001,180,40
2023,53870002,120,120
2023,53890002,60,60
2023,53900001,120,120
2023,5390001,30,30
2023,5390002,30,30
2023,5390003,180,300
2023,5390004,90,240
2023,53910002,60,60
2023,53940001,60,60
2023,53950001,90,120
2023,53950002,60,90
2023,53970001,180,120
2023,53970002,60,60
2023,53980001,60,60
2023,53980002,120,30
2023,53990001,,
2023,54000001,,
2023,54000002,,
2023,5400001,120,240
2023,5400002,0,180
2023,5400003,60,180
2023,5400004,30,60
2023,540001,,
2023,540002,40,60
2023,540003,40,50
2023,54010001,30,30
2023,54010002,10,10
2023,54020001,120,180
2023,54020002,30,30
2023,54020003,30,30
2023,54020004,60,60
2023,54020005,,
2023,54050001,30,60
2023,54050002,20,30
2023,54050003,20,30
2023,54050004,90,90
2023,54060001,120,240
2023,54060002,30,30
2023,54060003,120,180
2023,54060004,300,480
2023,54090001,,
2023,54100002,,
2023,5410001,,
2023,5410002,30,30
2023,5410003,90,120
2023,5410004,120,180
2023,5410005,90,120
2023,5410006,,
2023,54130002,60,60
2023,54140002,120,120
2023,54160002,20,30
2023,54190001,,
2023,54190002,,
2023,54200002,30,30
2023,54210002,,
2023,54210004,30,30
2023,54210006,60,60
2023,54220001,,
2023,54220002,,
2023,54230001,180,360
2023,54230002,60,120
2023,54230003,30,60
2023,54250001,90,0
2023,54250002,60,60
2023,54250003,180,0
2023,54250004,,
2023,54260001,120,180
2023,54260003,180,180
2023,54260004,30,30
2023,54260005,60,60
2023,5430001,60,180
2023,5430002,0,270
2023,5430003,20,30
2023,5430004,30,60
2023,54320002,,
2023,54350002,60,60
2023,54390001,,
2023,5440001,90,120
2023,5440002,120,120
2023,5440003,,
2023,5440004,,
2023,54460001,,
2023,54470001,,
2023,54470002,,
2023,54500001,,
2023,5450001,20,20
2023,5450002,60,120
2023,5450003,60,60
2023,54510001,,
2023,54510002,10,10
2023,54520001,,
2023,54530002,10,10
2023,54540002,,
2023,54550002,60,60
2023,54560002,,
2023,54570001,30,30
2023,54570002,10,10
2023,54580002,,
2023,54590001,30,30
2023,54590002,60,60
2023,54600001,30,30
2023,54600002,,
2023,54600003,60,60
2023,54600004,30,30
2023,5460002,,
2023,54610001,120,120
2023,54610002,60,60
2023,54610003,120,240
2023,54630001,,
2023,54650001,,
2023,54660001,,
2023,54670001,60,60
2023,54670002,60,60
2023,54690001,90,90
2023,54690002,30,30
2023,54700002,,
2023,5470002,,
2023,5470003,60,120
2023,54710001,10,0
2023,54710002,,
2023,54720002,,
2023,54730001,,
2023,54740001,,
2023,54770001,120,150
2023,54770002,60,120
2023,54770003,180,300
2023,54780001,60,60
2023,54780002,60,60
2023,54790002,,
2023,54810002,30,60
2023,54810003,60,60
2023,54810004,60,120
2023,54810005,30,90
2023,54820002,,
2023,54830001,,
2023,54830002,,
2023,54840001,150,120
2023,54840002,30,90
2023,54850001,,
2023,54850002,,
2023,54860001,,
2023,54860004,30,60
2023,54870001,,
2023,54870002,,
2023,54880001,30,30
2023,54880002,10,0
2023,54890001,,
2023,54890002,30,60
2023,54890003,180,60
2023,54900001,20,30
2023,54900002,10,0
2023,54920001,,
2023,54940001,,
2023,54940002,,
2023,54970002,,
2023,54980002,,
2023,55000001,120,60
2023,55000002,90,20
2023,55000004,60,60
2023,550001,40,120
2023,550002,30,120
2023,550003,100,120
2023,55020001,5,0
2023,55020002,,
2023,55040001,60,60
2023,55060001,,
2023,55060002,,
2023,55070001,10,0
2023,55090001,,
2023,55090002,20,20
2023,55100001,10,10
2023,55100002,30,30
2023,55100003,240,360
2023,55100004,120,180
2023,5510001,60,60
2023,5510002,60,60
2023,55130001,240,240
2023,55130002,120,120
2023,55140001,20,30
2023,55140002,30,30
2023,55140003,20,20
2023,55160001,30,30
2023,55160002,20,20
2023,55180002,30,30
2023,55230002,,
2023,55240001,20,20
2023,55240002,30,30
2023,55300001,30,30
2023,55300002,30,30
2023,55300003,60,60
2023,5530001,30,50
2023,5530002,30,30
2023,5530004,30,50
2023,55340001,10,120
2023,55340002,30,30
2023,55340003,60,60
2023,55350001,,
2023,55380001,,
2023,55400001,30,30
2023,55400002,,
2023,5540001,20,60
2023,5540002,20,40
2023,5540003,20,110
2023,5540004,30,150
2023,55410001,,
2023,55420001,,
2023,55430002,,
2023,55460002,,
2023,55480001,30,30
2023,55490001,120,240
2023,55490002,180,60
2023,55490003,0,240
2023,55490004,120,180
2023,5550001,60,120
2023,5550002,60,120
2023,55510001,60,0
2023,55510002,,
2023,55520001,150,180
2023,55520002,240,300
2023,55520003,120,120
2023,55530001,,
2023,55530002,,
2023,55540001,30,30
2023,55540002,30,30
2023,55560001,,
2023,55570001,60,120
2023,55570002,40,0
2023,55570003,120,240
2023,55580001,,
2023,55580002,,
2023,55590002,,
2023,55600001,30,30
2023,55600002,30,30
2023,55620001,80,120
2023,55620002,60,20
2023,55620003,70,60
2023,55620004,90,180
2023,55630001,,
2023,55630002,,
2023,55640001,30,30
2023,55640002,120,120
2023,55660001,,
2023,55680001,,
2023,55680002,,
2023,55680003,390,390
2023,5570001,20,180
2023,5570002,50,70
2023,55710001,30,60
2023,55710002,30,60
2023,55710003,120,180
2023,55710004,120,300
2023,55720001,60,60
2023,55720002,30,30
2023,55720101,60,60
2023,55730001,180,240
2023,55730002,60,60
2023,55730003,120,180
2023,55730004,120,240
2023,55740001,120,120
2023,55740002,180,180
2023,55740003,180,300
2023,55740004,150,240
2023,55760001,60,120
2023,55760002,150,210
2023,55760003,110,150
2023,55760004,20,90
2023,55770001,,
2023,55780001,,
2023,5580001,20,30
2023,5580002,30,50
2023,55820001,120,60
2023,55820002,60,120
2023,55820003,90,90
2023,55820004,90,120
2023,55820005,60,60
2023,55860001,60,60
2023,55860002,30,30
2023,55870001,30,60
2023,55870002,30,30
2023,55870003,0,60
2023,55870004,120,120
2023,55890001,,
2023,55890002,180,60
2023,55890003,180,300
