YEAR,OPID,ott_first,ott_second
2023,22380005,애플 TV+,네이버 시리즈온(SERIES)
2023,22390001,유튜브,
2023,22390002,,
2023,22390003,유튜브,
2023,22390004,유튜브,
2023,22400001,유튜브,
2023,22400002,유튜브,
2023,22400003,유튜브,
2023,22470001,유튜브,
2023,22470002,유튜브,
2023,22470003,,
2023,22470004,,
2023,22490002,,
2023,22510001,,
2023,22510002,유튜브,넷플릭스
2023,22510003,넷플릭스,유튜브
2023,22530001,유튜브,넷플릭스
2023,22530002,유튜브,
2023,22530003,카카오 TV,유튜브
2023,22530004,U+ 모바일(구 U+비디오포털),유튜브
2023,22560001,유튜브,넷플릭스
2023,22560002,유튜브,넷플릭스
2023,22560003,유튜브,넷플릭스
2023,22560004,유튜브,넷플릭스
2023,22570002,유튜브,
2023,22590001,유튜브,넷플릭스
2023,22590002,유튜브,
2023,22590003,유튜브,
2023,22590004,유튜브,
2023,22600001,,
2023,22630001,,
2023,22630002,,
2023,22640001,유튜브,
2023,22640002,유튜브,
2023,22640003,유튜브,
2023,22640004,유튜브,넷플릭스
2023,22650001,유튜브,
2023,22650002,유튜브,
2023,22650003,넷플릭스,유튜브
2023,22650004,유튜브,
2023,22660001,유튜브,디즈니플러스
2023,22660002,유튜브,
2023,22660003,넷플릭스,유튜브
2023,22670001,유튜브,
2023,22670002,유튜브,쿠팡플레이
2023,22670003,유튜브,
2023,22670004,유튜브,
2023,22680001,유튜브,카카오 TV
2023,22680002,유튜브,
2023,22680003,유튜브,웨이브(Wavve)(구 푹(pooq)· 옥수수)
2023,22680004,유튜브,아프리카 TV
2023,22680005,유튜브,쿠팡플레이
2023,22690001,유튜브,
2023,22690002,유튜브,쿠팡플레이
2023,22690003,유튜브,
2023,22730001,,
2023,22730002,유튜브,
2023,22740001,유튜브,
2023,22740002,웨이브(Wavve)(구 푹(pooq)· 옥수수),유튜브
2023,22740003,유튜브,
2023,22740004,유튜브,
2023,22760001,,
2023,22760002,유튜브,넷플릭스
2023,22760003,유튜브,넷플릭스
2023,22760004,유튜브,넷플릭스
2023,22790001,,
2023,22790002,,
2023,22800001,유튜브,
2023,22800002,유튜브,
2023,22800003,유튜브,
2023,22800004,유튜브,
2023,22810001,,
2023,22810002,유튜브,
2023,22810003,유튜브,
2023,22810005,유튜브,
2023,22820001,유튜브,
2023,22820002,유튜브,
2023,22820003,유튜브,
2023,22820004,유튜브,
2023,22840001,유튜브,
2023,22840002,유튜브,
2023,22840003,,
2023,22840004,,
2023,22850001,넷플릭스,유튜브
2023,22850002,유튜브,넷플릭스
2023,22850004,넷플릭스,유튜브
2023,22860001,유튜브,
2023,22860002,,
2023,22870001,유튜브,
2023,22870101,유튜브,
2023,22870102,유튜브,
2023,22870103,유튜브,
2023,22870104,유튜브,
2023,22870201,유튜브,
2023,22880001,유튜브,넷플릭스
2023,22880002,유튜브,넷플릭스
2023,22880003,유튜브,넷플릭스
2023,22880004,유튜브,넷플릭스
2023,22930001,,
2023,22940001,유튜브,
2023,22980002,유튜브,넷플릭스
2023,22980003,유튜브,쿠팡플레이
2023,22990003,유튜브,
2023,22990004,유튜브,넷플릭스
2023,23000001,유튜브,쿠팡플레이
2023,23000002,유튜브,쿠팡플레이
2023,23010001,유튜브,애플 TV+
2023,23010002,유튜브,애플 TV+
2023,23010003,유튜브,애플 TV+
2023,23020001,유튜브,쿠팡플레이
2023,23020002,유튜브,쿠팡플레이
2023,23020003,유튜브,넷플릭스
2023,23030001,유튜브,넷플릭스
2023,23030002,유튜브,넷플릭스
2023,23030003,유튜브,티빙(Tving)
2023,23050001,유튜브,넷플릭스
2023,23050002,유튜브,넷플릭스
2023,23050003,유튜브,넷플릭스
2023,23060002,유튜브,쿠팡플레이
2023,23060003,유튜브,쿠팡플레이
2023,23070001,유튜브,
2023,23080001,,
2023,23080003,유튜브,넷플릭스
2023,23090001,,
2023,23110001,,
2023,23120001,유튜브,
2023,23120002,웨이브(Wavve)(구 푹(pooq)· 옥수수),유튜브
2023,23120003,유튜브,넷플릭스
2023,23120004,유튜브,쿠팡플레이
2023,23120005,유튜브,넷플릭스
2023,23170001,유튜브,
2023,23170002,유튜브,
2023,23190001,,
2023,23190002,,
2023,23200001,,
2023,23200002,,
2023,23200003,유튜브,
2023,23200004,유튜브,
2023,23210001,유튜브,
2023,23210002,유튜브,
2023,23220001,유튜브,
2023,23220002,유튜브,
2023,23250004,유튜브,넷플릭스
2023,23270001,유튜브,
2023,23270002,유튜브,
2023,23280001,유튜브,쿠팡플레이
2023,23280002,유튜브,
2023,23280003,유튜브,쿠팡플레이
2023,23280004,유튜브,쿠팡플레이
2023,23280005,유튜브,쿠팡플레이
2023,23290001,유튜브,쿠팡플레이
2023,23290002,유튜브,쿠팡플레이
2023,23290003,유튜브,넷플릭스
2023,23290004,유튜브,넷플릭스
2023,23300001,유튜브,
2023,23300002,,
2023,23310001,유튜브,쿠팡플레이
2023,23310002,유튜브,
2023,23310003,유튜브,쿠팡플레이
2023,23330001,유튜브,쿠팡플레이
2023,23330002,유튜브,쿠팡플레이
2023,23330003,유튜브,쿠팡플레이
2023,23330004,유튜브,쿠팡플레이
2023,23340002,유튜브,
2023,23390001,유튜브,
2023,23390002,유튜브,
2023,23400001,,
2023,23400002,유튜브,
2023,2340001,유튜브,넷플릭스
2023,2340002,넷플릭스,티빙(Tving)
2023,2340003,넷플릭스,유튜브
2023,2340004,유튜브,넷플릭스
2023,23470001,유튜브,넷플릭스
2023,23470002,유튜브,넷플릭스
2023,23470004,유튜브,티빙(Tving)
2023,23470005,유튜브,
2023,23490001,,
2023,23500002,유튜브,
2023,23500003,유튜브,
2023,23500004,유튜브,
2023,2350001,유튜브,
2023,2350002,유튜브,쿠팡플레이
2023,2350003,유튜브,
2023,2350004,유튜브,
2023,2350005,유튜브,
2023,23510001,유튜브,티빙(Tving)
2023,23510002,넷플릭스,유튜브
2023,23520001,유튜브,
2023,23540001,유튜브,
2023,23540002,유튜브,
2023,23540003,넷플릭스,유튜브
2023,23540004,넷플릭스,유튜브
2023,23550001,,
2023,23550002,,
2023,23550003,유튜브,카카오 TV
2023,23560001,,
2023,23560002,유튜브,넷플릭스
2023,23560004,넷플릭스,유튜브
2023,23570001,넷플릭스,티빙(Tving)
2023,23570002,유튜브,티빙(Tving)
2023,23570003,유튜브,
2023,23580001,넷플릭스,유튜브
2023,23580002,유튜브,
2023,23580004,넷플릭스,유튜브
2023,23580101,쿠팡플레이,넷플릭스
2023,23580102,넷플릭스,쿠팡플레이
2023,23580103,유튜브,
2023,23590001,유튜브,
2023,23590002,,
2023,23600001,넷플릭스,유튜브
2023,23600002,유튜브,넷플릭스
2023,23610002,,
2023,23610004,유튜브,넷플릭스
2023,23620001,유튜브,넷플릭스
2023,23620002,유튜브,아프리카 TV
2023,23630001,유튜브,
2023,23640002,,
2023,23650003,넷플릭스,유튜브
2023,23660001,유튜브,
2023,23660002,티빙(Tving),유튜브
2023,23670001,,
2023,23680003,네이버 시리즈온(SERIES),넷플릭스
2023,23690001,유튜브,
2023,23690002,웨이브(Wavve)(구 푹(pooq)· 옥수수),유튜브
2023,23690004,넷플릭스,유튜브
2023,23690005,웨이브(Wavve)(구 푹(pooq)· 옥수수),유튜브
2023,23700001,유튜브,
2023,23700002,유튜브,
2023,23730001,유튜브,
2023,23730002,유튜브,
2023,23730003,유튜브,
2023,23730004,유튜브,
2023,23740001,유튜브,
2023,23740002,유튜브,
2023,23740003,유튜브,
2023,23740004,유튜브,
2023,23760001,유튜브,
2023,23760002,유튜브,
2023,23760003,유튜브,
2023,23760004,유튜브,
2023,23760005,유튜브,
2023,23770001,유튜브,
2023,23770002,유튜브,
2023,23780001,유튜브,
2023,23780002,유튜브,
2023,23790001,유튜브,넷플릭스
2023,23790002,유튜브,넷플릭스
2023,23790003,티빙(Tving),넷플릭스
2023,23790004,유튜브,넷플릭스
2023,23820001,,
2023,23820002,유튜브,쿠팡플레이
2023,23840001,유튜브,쿠팡플레이
2023,23840002,유튜브,
2023,23850002,,
2023,23860001,,
2023,23860002,,
2023,23860101,쿠팡플레이,유튜브
2023,23860102,유튜브,쿠팡플레이
2023,23870001,유튜브,
2023,23870002,,
2023,23910001,,
2023,23920001,,
2023,23930001,,
2023,23930002,,
2023,23930007,유튜브,쿠팡플레이
2023,23940001,유튜브,
2023,23940002,유튜브,
2023,23960001,유튜브,
2023,23960002,유튜브,
2023,23960003,유튜브,넷플릭스
2023,23970001,유튜브,
2023,23970002,유튜브,
2023,23970003,유튜브,쿠팡플레이
2023,23980001,유튜브,
2023,23980002,유튜브,
2023,2400001,유튜브,
2023,2400002,유튜브,
2023,24010001,유튜브,넷플릭스
2023,24010002,유튜브,넷플릭스
2023,24010004,유튜브,넷플릭스
2023,24010005,유튜브,
2023,24010006,유튜브,
2023,24040001,유튜브,넷플릭스
2023,24040002,유튜브,넷플릭스
2023,24060001,유튜브,
2023,24060002,유튜브,
2023,24060005,유튜브,넷플릭스
2023,24080001,유튜브,넷플릭스
2023,24080002,웨이브(Wavve)(구 푹(pooq)· 옥수수),유튜브
2023,24080003,유튜브,넷플릭스
2023,24080004,유튜브,넷플릭스
2023,2410001,,
2023,2410002,유튜브,
2023,2410003,카카오 TV,유튜브
2023,24140001,넷플릭스,유튜브
2023,24140002,넷플릭스,웨이브(Wavve)(구 푹(pooq)· 옥수수)
2023,24140003,유튜브,넷플릭스
2023,24150001,유튜브,
2023,24150002,유튜브,티빙(Tving)
2023,24150003,유튜브,웨이브(Wavve)(구 푹(pooq)· 옥수수)
2023,24150004,넷플릭스,유튜브
2023,24190002,유튜브,
2023,24190005,유튜브,
2023,24200001,유튜브,
2023,24200002,유튜브,넷플릭스
2023,2420001,유튜브,네이버 NOW
2023,2420002,유튜브,넷플릭스
2023,2420003,유튜브,
2023,2420004,유튜브,
2023,24220001,유튜브,
2023,24220005,,
2023,24230001,,
2023,24230002,,
2023,24250001,유튜브,
2023,24250002,유튜브,
2023,24260001,유튜브,
2023,24270001,,
2023,24270002,아프리카 TV,쿠팡플레이
2023,24280001,넷플릭스,유튜브
2023,24280002,넷플릭스,유튜브
2023,24280004,넷플릭스,유튜브
2023,24280005,유튜브,
2023,24300001,유튜브,
2023,24300003,유튜브,
2023,2430001,유튜브,
2023,2430002,유튜브,
2023,2430003,유튜브,
2023,2430004,유튜브,
2023,24310001,웨이브(Wavve)(구 푹(pooq)· 옥수수),유튜브
2023,24330004,유튜브,
2023,24330005,유튜브,
2023,24340002,유튜브,
2023,24350001,유튜브,
2023,24350002,유튜브,
2023,24350003,유튜브,
2023,24360002,유튜브,
2023,24360003,유튜브,
2023,24370001,유튜브,
2023,24370002,유튜브,
2023,24370003,유튜브,넷플릭스
2023,24370004,유튜브,넷플릭스
2023,24380001,유튜브,
2023,24380002,유튜브,
2023,24390001,유튜브,
2023,24390002,유튜브,넷플릭스
2023,24400001,유튜브,
2023,24400002,유튜브,넷플릭스
2023,2440001,아프리카 TV,유튜브
2023,2440002,카카오 TV,
2023,2440003,,
2023,24410101,유튜브,
2023,24410102,유튜브,
2023,24420003,유튜브,
2023,24420005,유튜브,넷플릭스
2023,24440002,유튜브,
2023,24440004,유튜브,
2023,24450001,유튜브,
2023,24450002,유튜브,
2023,24450003,유튜브,
2023,24470001,유튜브,
2023,24470002,유튜브,
2023,24470004,넷플릭스,유튜브
2023,24480001,유튜브,
2023,24490001,유튜브,
2023,24490002,유튜브,
2023,24500001,네이버 NOW,쿠팡플레이
2023,2450001,유튜브,넷플릭스
2023,2450002,유튜브,넷플릭스
2023,2450003,유튜브,넷플릭스
2023,2450004,유튜브,넷플릭스
2023,2450005,유튜브,넷플릭스
2023,24510001,유튜브,
2023,24510002,유튜브,
2023,24520003,유튜브,넷플릭스
2023,24520004,유튜브,웨이브(Wavve)(구 푹(pooq)· 옥수수)
2023,24520005,네이버 NOW,왓챠
2023,24530001,,
2023,24530002,유튜브,왓챠
2023,24530003,유튜브,
2023,24540001,유튜브,
2023,24540002,넷플릭스,유튜브
2023,24580001,유튜브,쿠팡플레이
2023,24580002,유튜브,
2023,24580003,왓챠,유튜브
2023,24590001,유튜브,
2023,24600001,유튜브,
2023,24600002,유튜브,
2023,24600003,유튜브,넷플릭스
2023,2460001,유튜브,
2023,2460002,유튜브,
2023,24610001,유튜브,넷플릭스
2023,24610002,유튜브,넷플릭스
2023,24670001,유튜브,
2023,24670002,유튜브,
2023,24670004,유튜브,넷플릭스
2023,24680001,,
2023,24680002,유튜브,
2023,24680003,유튜브,
2023,24690001,유튜브,
2023,24690002,유튜브,
2023,24700001,넷플릭스,유튜브
2023,24700002,넷플릭스,유튜브
2023,24700003,넷플릭스,U+ 모바일(구 U+비디오포털)
2023,24700004,유튜브,
2023,24710001,넷플릭스,유튜브
2023,24710002,넷플릭스,유튜브
2023,24710004,넷플릭스,유튜브
2023,24710005,유튜브,
2023,24730001,유튜브,
2023,24730002,유튜브,
2023,24730003,유튜브,
2023,24730004,유튜브,
2023,24740001,넷플릭스,유튜브
2023,24740002,넷플릭스,유튜브
2023,24740003,넷플릭스,유튜브
2023,24750001,넷플릭스,유튜브
2023,24750002,넷플릭스,유튜브
2023,24750003,넷플릭스,유튜브
2023,24750004,유튜브,
2023,24770001,유튜브,
2023,24770002,유튜브,
2023,24770003,유튜브,
2023,24780001,넷플릭스,유튜브
2023,24780002,넷플릭스,유튜브
2023,24780003,넷플릭스,유튜브
2023,24780004,유튜브,
2023,24790001,,
2023,24830001,,
2023,24830002,웨이브(Wavve)(구 푹(pooq)· 옥수수),U+ 모바일(구 U+비디오포털)
2023,24840002,,
2023,24840101,유튜브,넷플릭스
2023,24840102,유튜브,넷플릭스
2023,24840103,유튜브,
2023,24840104,유튜브,
2023,24840105,유튜브,
2023,24850001,티빙(Tving),웨이브(Wavve)(구 푹(pooq)· 옥수수)
2023,24850002,티빙(Tving),웨이브(Wavve)(구 푹(pooq)· 옥수수)
2023,24860001,티빙(Tving),웨이브(Wavve)(구 푹(pooq)· 옥수수)
2023,24860002,웨이브(Wavve)(구 푹(pooq)· 옥수수),티빙(Tving)
2023,24860003,티빙(Tving),웨이브(Wavve)(구 푹(pooq)· 옥수수)
2023,24860004,티빙(Tving),웨이브(Wavve)(구 푹(pooq)· 옥수수)
2023,24890001,유튜브,넷플릭스
2023,24890002,유튜브,
2023,24890003,유튜브,쿠팡플레이
2023,24910001,유튜브,
2023,24910002,유튜브,
2023,24920001,,
2023,24930002,넷플릭스,유튜브
2023,24930003,유튜브,
2023,24940003,유튜브,넷플릭스
2023,24950001,유튜브,넷플릭스
2023,24950002,넷플릭스,유튜브
2023,25000001,유튜브,카카오 TV
2023,25000002,,
2023,25010001,유튜브,
2023,25010002,유튜브,
2023,25020001,유튜브,
2023,25020002,유튜브,
2023,25020101,유튜브,넷플릭스
2023,25020102,넷플릭스,유튜브
2023,25030001,,
2023,25030002,,
2023,25040001,,
2023,25040002,,
2023,25060001,,
2023,25060002,티빙(Tving),웨이브(Wavve)(구 푹(pooq)· 옥수수)
2023,25070001,유튜브,티빙(Tving)
2023,25070002,유튜브,
2023,25070003,디즈니플러스,애플 TV+
2023,25070004,유튜브,웨이브(Wavve)(구 푹(pooq)· 옥수수)
2023,25100001,,
2023,25100002,웨이브(Wavve)(구 푹(pooq)· 옥수수),티빙(Tving)
2023,25120001,,
2023,25130001,,
2023,25150001,티빙(Tving),웨이브(Wavve)(구 푹(pooq)· 옥수수)
2023,25150002,웨이브(Wavve)(구 푹(pooq)· 옥수수),티빙(Tving)
2023,25180001,,
2023,25180002,티빙(Tving),
2023,25180003,티빙(Tving),
2023,25180004,웨이브(Wavve)(구 푹(pooq)· 옥수수),U+ 모바일(구 U+비디오포털)
2023,25200001,,
2023,25200002,,
2023,25210001,,
2023,25210002,티빙(Tving),웨이브(Wavve)(구 푹(pooq)· 옥수수)
2023,25210003,넷플릭스,티빙(Tving)
2023,25210004,넷플릭스,티빙(Tving)
2023,25240001,유튜브,넷플릭스
2023,25240002,유튜브,넷플릭스
2023,25240003,유튜브,왓챠
2023,25240004,유튜브,넷플릭스
2023,25260001,,
2023,25260002,유튜브,티빙(Tving)
2023,25260003,유튜브,디즈니플러스
2023,25260004,웨이브(Wavve)(구 푹(pooq)· 옥수수),넷플릭스
2023,25260005,유튜브,티빙(Tving)
2023,25270001,유튜브,넷플릭스
2023,25270002,유튜브,넷플릭스
2023,25270003,유튜브,넷플릭스
2023,25270004,유튜브,
2023,25300001,유튜브,
2023,25300002,티빙(Tving),유튜브
2023,25310001,유튜브,티빙(Tving)
2023,25310002,유튜브,넷플릭스
2023,25310003,유튜브,넷플릭스
2023,25320001,,
2023,25320002,유튜브,
2023,25320003,유튜브,티빙(Tving)
2023,25320004,유튜브,왓챠
2023,25330001,유튜브,티빙(Tving)
2023,25330002,유튜브,
2023,25330003,유튜브,넷플릭스
2023,25330004,유튜브,
2023,25330005,유튜브,
2023,25340001,유튜브,넷플릭스
2023,25340002,유튜브,넷플릭스
2023,25350001,유튜브,웨이브(Wavve)(구 푹(pooq)· 옥수수)
2023,25350002,유튜브,
2023,25360001,유튜브,아프리카 TV
2023,25370001,유튜브,
2023,25370002,유튜브,아프리카 TV
2023,25480001,유튜브,넷플릭스
2023,25480002,유튜브,넷플릭스
2023,25490001,넷플릭스,쿠팡플레이
2023,25490002,넷플릭스,유튜브
2023,25490003,넷플릭스,디즈니플러스
2023,25500001,유튜브,
2023,25500002,티빙(Tving),유튜브
2023,25550001,유튜브,
2023,25550002,유튜브,아프리카 TV
2023,25550003,유튜브,웨이브(Wavve)(구 푹(pooq)· 옥수수)
2023,25550004,왓챠,유튜브
2023,25560001,넷플릭스,티빙(Tving)
2023,25570001,넷플릭스,유튜브
2023,25570002,유튜브,넷플릭스
2023,25570003,유튜브,넷플릭스
2023,25570004,유튜브,넷플릭스
2023,25580001,넷플릭스,유튜브
2023,25610001,유튜브,
2023,25610002,유튜브,
2023,25610003,넷플릭스,유튜브
2023,25610004,넷플릭스,유튜브
2023,25640001,유튜브,애플 TV+
2023,25640002,유튜브,
2023,25640003,넷플릭스,유튜브
2023,25640004,유튜브,넷플릭스
2023,25650001,,
2023,25660002,,
2023,25660003,유튜브,
2023,25660004,넷플릭스,유튜브
2023,25660005,유튜브,
2023,25660006,유튜브,
2023,25660007,유튜브,아프리카 TV
2023,25660008,넷플릭스,유튜브
2023,25660009,유튜브,넷플릭스
2023,25670001,유튜브,
2023,25690001,유튜브,
2023,25700001,,
2023,25710001,넷플릭스,유튜브
2023,25720001,,
2023,25720002,유튜브,
2023,25730001,유튜브,넷플릭스
2023,25740001,,
2023,25740002,,
2023,25760001,,
2023,25760002,,
2023,25770002,유튜브,
2023,25780001,,
2023,25780002,,
2023,25780003,유튜브,
2023,25790001,넷플릭스,유튜브
2023,25800002,,
2023,25810001,유튜브,티빙(Tving)
2023,25810002,티빙(Tving),
2023,25810003,유튜브,티빙(Tving)
2023,25810004,유튜브,티빙(Tving)
2023,25820001,,
2023,25820002,,
2023,25840001,,
2023,25840002,,
2023,25850001,유튜브,
2023,25860001,,
2023,25880001,유튜브,넷플릭스
2023,25880002,유튜브,카카오 TV
2023,25880003,유튜브,
2023,25880004,유튜브,넷플릭스
2023,25880005,유튜브,
2023,25890001,,
2023,25900001,유튜브,
2023,25900002,유튜브,
2023,25900004,유튜브,넷플릭스
2023,25910001,유튜브,
2023,25910002,유튜브,
2023,25910003,티빙(Tving),유튜브
2023,25910004,티빙(Tving),유튜브
2023,25920001,유튜브,
2023,25920002,유튜브,
2023,25920003,유튜브,넷플릭스
2023,25920004,넷플릭스,유튜브
